BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASEMENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
5,GRASMERE,04 TAX CLASS 1 CONDOS,1A,3173,1291,,R3,"997 WEST FINGERBOARD RD, N/A",,10304,1,,1,,,1986,1,R3,690000,05/01/2024
5,GRASMERE,04 TAX CLASS 1 CONDOS,1A,3173,1292,,R3,"999 WEST FINGERBOARD RD, N/A",,10304,1,,1,,,1986,1,R3,530000,08/01/2024
5,GRASMERE,04 TAX CLASS 1 CONDOS,1A,3173,1311,,R3,30 STONEGATE DRIVE,,10304,1,,1,,,1986,1,R3,529000,16/02/2024
5,GRASMERE,05 TAX CLASS 1 VACANT LAND,1B,3046,47,,V0,N/A STEUBEN STREET,,10305,0,0,0,5356,0,,1,V0,835000,17/08/2023
5,GRASMERE,05 TAX CLASS 1 VACANT LAND,1B,3209,79,,V0,N/A WOODLAWN AVENUE,,10305,0,0,0,4000,0,,1,V0,1350000,23/08/2023
5,GRASMERE,05 TAX CLASS 1 VACANT LAND,1B,3229,47,,V0,174 RADCLIFF ROAD,,10305,0,0,0,6600,0,,1,V0,0,05/09/2023
5,GRASMERE,21 OFFICE BUILDINGS,4,3152,70,,O8,896 TARGEE STREET,,10304,1,4,5,4800,4789,1997,4,O8,980000,06/07/2023
5,GRASMERE,22 STORE BUILDINGS,4,3181,10,,K4,1090 RICHMOND ROAD,,10304,1,4,5,6100,3300,1935,4,K4,1300000,14/08/2023
5,GRASMERE,22 STORE BUILDINGS,4,3181,22,,K1,1060 RICHMOND ROAD,,10304,0,3,3,11314,4000,1977,4,K1,2950000,16/08/2023
5,GRASMERE,43 CONDO OFFICE BUILDINGS,4,3168,1023,,RB,"11 RALPH PLACE, 11B",11B,10304,,1,1,,,1976,4,RB,460000,27/12/2023
5,GRASMERE,43 CONDO OFFICE BUILDINGS,4,3168,1031,,RB,"11 RALPH PLACE, 8C",8C,10304,,1,1,,,1976,4,RB,100467,28/02/2024
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4447,52,,A5,28 FRANKLIN LANE,,10306,1,0,1,1680,1320,1986,1,A5,472500,27/10/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4447,77,,A5,12G FRANKLIN LANE,,10306,1,0,1,1443,1320,1986,1,A5,535000,16/05/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4447,95,,A5,8B FRANKLIN LANE,,10306,1,0,1,936,1152,1986,1,A5,415000,26/09/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4465,32,,A5,53 CHESS LOOP,,10306,1,0,1,2450,1400,2003,1,A5,595000,12/10/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4466,14,,A5,44 KNIGHT LOOP,,10306,1,0,1,3100,1410,2003,1,A5,0,09/08/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4466,20,,A5,25 KNIGHT LOOP,,10306,1,0,1,1410,1250,2002,1,A5,300000,01/12/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4471,3,,A5,64 BOYCE AVENUE,,10306,1,0,1,2525,2288,1987,1,A5,836000,11/08/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4471,50,,A5,55 LYLE COURT,,10306,1,0,1,2525,1100,1985,1,A5,725000,22/12/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4473,12,,A5,110 COTTER AVENUE,,10306,1,0,1,2400,1611,1985,1,A5,570220,29/01/2024
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4474,24,,A5,56 ILYSE COURT,,10306,1,0,1,2471,1675,1986,1,A5,800000,20/09/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4474,43,,A5,36 LYLE COURT,,10306,1,0,1,2525,1734,1986,1,A5,753000,06/11/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4474,77,,A5,57 CORONA AVENUE,,10306,1,0,1,2700,1872,1986,1,A5,800000,23/05/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4474,87,,A5,77 CORONA AVE,,10306,1,0,1,2416,1920,1986,1,A5,0,15/03/2024
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4477,14,,A5,38 BLYTHE PLACE,,10306,1,0,1,2071,1484,1986,1,A5,0,08/08/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4477,16,,A5,44 BLYTHE PLACE,,10306,1,0,1,2052,1484,1986,1,A5,655000,21/11/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4477,58,,A5,34 HART LOOP,,10306,1,0,1,500,1150,1993,1,A5,460000,25/01/2024
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4478,55,,A5,115 BLYTHE PLACE,,10306,1,0,1,3151,1140,1986,1,A5,575000,27/10/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4478,56,,A5,117 BLYTHE PLACE,,10306,1,0,1,2070,1140,1986,1,A5,524400,21/12/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4478,60,,A5,127 BLYTHE PLACE,,10306,1,0,1,1232,1350,1986,1,A5,0,18/10/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4478,67,,A5,124 BLYTHE PLACE,,10306,1,0,1,1650,1350,1986,1,A5,551000,09/08/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4478,87,,A5,150 CORONA AVENUE,,10306,1,0,1,3040,1350,1988,1,A5,588000,13/06/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4478,229,,A5,31 LUKE COURT,,10306,1,0,1,1584,1404,1986,1,A5,528320,08/09/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4478,422,,A5,32A CROFT COURT,,10306,1,0,1,688,1308,1988,1,A5,498900,22/06/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4478,431,,A5,8 CROFT COURT,,10306,1,0,1,688,1068,1988,1,A5,380000,30/01/2024
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4478,433,,A5,164 CORONA AVENUE,,10306,1,0,1,688,935,1990,1,A5,467500,18/09/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4478,450,,A5,25A FULLER COURT,,10306,1,0,1,688,936,1988,1,A5,430000,08/03/2024
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4478,486,,A5,22 GARTH COURT,,10306,1,0,1,688,1056,1988,1,A5,285000,26/07/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4478,505,,A5,266 CORONA AVENUE,,10306,1,0,1,946,1364,1988,1,A5,445000,21/03/2024
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4478,611,,A5,68 SABLE LOOP,,10306,1,0,1,500,1240,1996,1,A5,478800,03/08/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4478,615,,A5,64 SABLE LOOP,,10306,1,0,1,500,1240,1996,1,A5,250000,18/10/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4478,616,,A5,62 SABLE LOOP,,10306,1,0,1,500,1240,1996,1,A5,465000,28/06/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4478,624,,A5,52 SABLE LOOP,,10306,1,0,1,500,1240,1996,1,A5,0,30/10/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4500,40,,A5,103 TANGLEWOOD DRIVE,,10308,1,0,1,2800,1872,1983,1,A5,725000,29/09/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4500,70,,A1,195 TANGLEWOOD DRIVE,,10308,1,0,1,3090,1386,1983,1,A1,0,28/08/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4500,81,,A2,231 TANGLEWOOD DRIVE,,10308,1,0,1,3100,1860,1978,1,A2,700000,29/11/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4500,90,,A2,251 TANGLEWOOD DRIVE,,10308,1,0,1,3100,1860,1978,1,A2,620000,04/10/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4500,133,,A5,371 TANGLEWOOD DRIVE,,10308,1,0,1,4830,1440,1984,1,A5,500000,02/06/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4510,1,,A2,7 SANDALWOOD DRIVE,,10308,1,0,1,3000,1638,1980,1,A2,660000,17/05/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4572,27,,A2,153 GREAVES AVENUE,,10308,1,0,1,4000,1040,1965,1,A2,690000,31/08/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4574,39,,A1,152 CORBIN AVENUE,,10308,1,0,1,4000,1720,1965,1,A1,0,05/10/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4575,138,,A5,268 SANDALWOOD DRIVE,,10308,1,0,1,2100,1592,1985,1,A5,0,14/09/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4575,144,,A5,284 SANDALWOOD DRIVE,,10308,1,0,1,2100,1592,1985,1,A5,634300,29/06/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4579,14,,A5,42 JUMEL STREET,,10308,1,0,1,2500,1536,1998,1,A5,0,26/06/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4579,57,,A5,275 GREAVES AVENUE,,10308,1,0,1,2933,1536,1998,1,A5,739999,16/10/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4580,24,,A5,20 BARLOW AVENUE,,10308,1,0,1,3400,1080,1970,1,A5,0,01/09/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4580,38,,A5,17 JUMEL STREET,,10308,1,0,1,2625,1440,2001,1,A5,718500,31/05/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4583,11,,A1,459 CORBIN AVENUE,,10308,1,0,1,6000,1750,1950,1,A1,10,13/12/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4583,41,,A2,397 CORBIN AVENUE,,10308,1,0,1,4000,1080,1965,1,A2,730000,22/06/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4583,49,,A2,381 CORBIN AVENUE,,10308,1,0,1,4000,1912,1965,1,A2,725000,27/06/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4583,63,,A2,353 CORBIN AVENUE,,10308,1,0,1,4000,2244,1965,1,A2,0,30/06/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4583,63,,A2,353 CORBIN AVENUE,,10308,1,0,1,4000,2244,1965,1,A2,690000,19/12/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4583,98,,A5,295 CORBIN AVENUE,,10308,1,0,1,2500,1248,1999,1,A5,633000,29/01/2024
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4583,110,,A2,47 COUNTRY WOODS LANE,,10308,1,0,1,2900,1235,1980,1,A2,525000,01/11/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4583,117,,A2,250 TANGLEWOOD DRIVE,,10308,1,0,1,3000,1925,1978,1,A2,655000,02/11/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4587,21,,A1,24 DALEHAM STREET,,10308,1,0,1,4000,1952,1960,1,A1,0,26/09/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4589,5,,A5,336 ARTHUR KILL ROAD,,10308,1,0,1,1170,1438,1989,1,A5,490000,21/12/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4589,21,,A2,18 TROY STREET,,10308,1,0,1,8470,864,1950,1,A2,0,20/09/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4589,64,,A5,541 GREAVES AVENUE,,10308,1,0,1,1200,1300,1990,1,A5,510000,05/05/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4591,48,,A2,93 DALEHAM STREET,,10308,1,0,1,5000,840,1950,1,A2,0,08/05/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4592,20,,A2,74 DALEHAM STREET,,10308,1,0,1,5000,900,1950,1,A2,0,16/06/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4592,25,,A2,62 DALEHAM STREET,,10308,1,0,1,5500,1560,1955,1,A2,799000,18/12/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4592,30,,A2,61 ELKHART STREET,,10308,1,0,1,5600,740,1960,1,A2,0,18/12/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4599,30,,A2,125 GURLEY AVENUE,,10308,1,0,1,7000,900,1945,1,A2,470000,18/01/2024
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4603,3,,A1,295 MILES AVENUE,,10308,1,0,1,4000,2245,2005,1,A1,950000,19/12/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4604,39,,A1,137 ISLINGTON STREET,,10308,1,0,1,5300,2358,1950,1,A1,999999,25/05/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4604,51,,A2,159 ISLINGTON STREET,,10308,1,0,1,9000,1376,1960,1,A2,575000,09/05/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4607,38,,A5,288 GREAVES AVENUE,,10308,1,0,1,2500,1440,1994,1,A5,705000,28/06/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4607,72,,A9,115 KENNINGTON STREET,,10308,1,0,1,2600,1280,1970,1,A9,630000,25/10/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4608,5,,A9,132 KENNINGTON STREET,,10308,1,0,1,2800,1280,1970,1,A9,660000,06/11/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4609,22,,A2,84 LEVERETT AVENUE,,10308,1,0,1,4000,1056,1960,1,A2,10,20/09/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4610,6,,A5,251 GIFFORDS LANE,,10308,1,0,1,2660,1580,1987,1,A5,0,03/12/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4610,17,,A1,281 GIFFORDS LANE,,10308,1,0,1,5406,2256,1935,1,A1,800000,11/09/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4610,60,,A2,147 KENNINGTON STREET,,10308,1,0,1,4040,1391,1960,1,A2,10,01/11/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4612,84,,A5,172 LEVERETT AVENUE,,10308,1,0,1,3000,1742,1998,1,A5,0,05/09/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4613,64,,A2,108 HOWTON AVENUE,,10308,1,0,1,3600,1040,1955,1,A2,573000,29/02/2024
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4613,133,,A1,13 GIBSON AVENUE,,10308,1,0,1,3562,1240,1925,1,A1,10,17/01/2024
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4616,8,,A1,147 SAMPSON AVENUE,,10308,1,0,1,7500,2125,1950,1,A1,0,28/02/2024
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4618,3,,A2,145 MILES AVENUE,,10308,1,0,1,4000,912,1960,1,A2,680000,07/07/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4618,11,,A2,161 MILES AVENUE,,10308,1,0,1,5000,1300,1960,1,A2,0,28/12/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4622,34,,A5,93 SAMPSON AVENUE,,10308,1,0,1,2400,1500,1994,1,A5,0,21/02/2024
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4624,150,,A1,43 SAMPSON AVENUE,,10308,1,0,1,6710,1144,1945,1,A1,0,22/02/2024
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4624,177,,A2,78 MILES AVENUE,,10308,1,0,1,5000,1136,1945,1,A2,0,16/08/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4631,16,,A9,118 EXETER STREET,,10308,1,0,1,3800,1734,1970,1,A9,690000,10/05/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4631,29,,A2,47 KATAN AVENUE,,10308,1,0,1,5940,884,1960,1,A2,0,30/06/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4632,20,,A2,9 KATAN AVENUE,,10308,1,0,1,5022,1125,1960,1,A2,475000,18/08/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4632,20,,A2,9 KATAN AVENUE,,10308,1,0,1,5022,1125,1960,1,A2,830000,16/02/2024
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4633,25,,A2,51 SHAFTER AVENUE,,10308,1,0,1,5130,1170,1960,1,A2,0,05/09/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4633,236,,A2,26 LAMOKA AVENUE,,10308,1,0,1,4450,1446,1965,1,A2,0,04/01/2024
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4633,288,,A1,3861 AMBOY ROAD,,10308,1,0,1,8043,2110,1910,1,A1,810000,28/02/2024
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4633,313,,A1,1 OAK COURT,,10308,1,0,1,5817,1320,1920,1,A1,640000,30/06/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4640,42,,A5,28 STONECREST COURT,,10308,1,0,1,2625,944,1991,1,A5,459000,18/12/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4640,106,,A1,17 GREAVES AVENUE,,10308,1,0,1,6305,968,1925,1,A1,0,28/02/2024
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4640,134,,A5,56 STERN CT,,10308,1,0,1,1140,1327,1988,1,A5,0,04/05/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4640,146,,A5,24 STERN COURT,,10308,1,0,1,960,1327,1988,1,A5,510000,11/07/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4645,16,,A5,19 FAWN LANE,,10306,1,0,1,1200,1816,1999,1,A5,0,24/07/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4645,55,,A5,28 FAWN LANE,,10306,1,0,1,1208,1816,1998,1,A5,664000,28/06/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4645,207,,A5,162 WOODCUTTERS LANE,,10306,1,0,1,1007,1218,1994,1,A5,0,25/10/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4645,248,,A5,89 WOODCUTTERS LANE,,10306,1,0,1,1656,1260,1994,1,A5,0,08/10/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4645,274,,A5,15 WOODCUTTERS LANE,,10306,1,0,1,2392,1260,1994,1,A5,628800,15/12/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5026,73,,A5,162 SPRATT AVENUE,,10306,1,0,1,2400,1312,1975,1,A5,712000,25/07/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5026,75,,A5,168 SPRATT AVENUE,,10306,1,0,1,2550,1232,1975,1,A5,640000,17/05/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5026,79,,A5,75 THOLLEN STREET,,10306,1,0,1,2448,1232,1975,1,A5,535000,14/08/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5028,39,,A5,36 THAYER PLACE,,10306,1,0,1,2375,1232,1965,1,A5,599000,14/09/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5030,3,,A5,203 BAY TERRACE,,10306,1,0,1,2500,1224,1965,1,A5,0,23/08/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5108,16,,A5,74 GREENCROFT AVENUE,,10308,1,0,1,2227,1312,1970,1,A5,682500,16/01/2024
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5108,54,,A5,163A AINSWORTH AVENUE,,10308,1,0,1,2375,1350,2004,1,A5,470000,22/06/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5110,18,,A5,138 MAYBURY AVENUE,,10308,1,0,1,2300,1176,1965,1,A5,590138,20/06/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5110,26,,A5,120 MAYBURY AVE,,10308,1,0,1,2300,1176,1965,1,A5,553000,04/01/2024
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5110,26,,A5,120 MAYBURY AVENUE,,10308,1,0,1,2300,1176,1965,1,A5,490000,17/08/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5111,22,,A2,114 GREENCROFT AVENUE,,10308,1,0,1,3870,1040,1955,1,A2,680000,19/07/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5111,38,,A2,3601 HYLAN BOULEVARD,,10308,1,0,1,4000,960,1955,1,A2,500000,08/05/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5111,41,,A2,3609 HYLAN BOULEVARD,,10308,1,0,1,4060,1832,1975,1,A2,0,16/10/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5117,8,,A1,157 FIELDWAY AVENUE,,10308,1,0,1,5610,2028,1960,1,A1,853500,23/06/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5117,15,,A1,214 MAYBURY AVENUE,,10308,1,0,1,4000,2326,1965,1,A1,0,04/05/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5117,17,,A2,210 MAYBURY AVENUE,,10308,1,0,1,4000,1144,1965,1,A2,725000,17/08/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5117,59,,A1,187 GREENCROFT AVENUE,,10308,1,0,1,4000,1884,1960,1,A1,1022070,28/06/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5118,16,,A5,216 GREENCROFT AVENUE,,10308,1,0,1,2575,1398,1965,1,A5,0,14/08/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5119,1,,A1,3748 AMBOY ROAD,,10308,1,0,1,5478,1748,1910,1,A1,610000,07/02/2024
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5120,9,,A1,105 HIGHLAND ROAD,,10308,1,0,1,11100,2497,1930,1,A1,0,22/05/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5128,76,,A1,170 GREAT KILLS ROAD,,10308,1,0,1,7753,1756,1930,1,A1,837000,22/02/2024
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5129,55,,A1,146 FIELDWAY AVENUE,,10308,1,0,1,4173,2304,1970,1,A1,0,08/12/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5130,48,,A2,170 FIELDWAY AVENUE,,10308,1,0,1,5550,1536,1965,1,A2,750000,24/08/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5134,103,,A1,49 HILLSIDE TERRACE,,10308,1,0,1,4565,1296,1930,1,A1,699000,22/09/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5134,130,,A2,37 ADRIENNE PLACE,,10308,1,0,1,8100,2520,1960,1,A2,0,01/04/2024
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5138,42,,A2,25 RUSTIC PLACE,,10308,1,0,1,10600,1268,1960,1,A2,0,31/07/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5140,46,,A1,11 COTTAGE AVENUE,,10308,1,0,1,7840,2296,1970,1,A1,0,09/06/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5141,30,,A5,312 GREAT KILLS ROAD,,10308,1,0,1,2322,1108,1970,1,A5,0,11/08/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5152,23,,A5,16 GRANDVIEW TERRACE,,10308,1,0,1,3350,1458,1975,1,A5,0,14/11/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5156,68,,A5,32 NASH COURT,,10308,1,0,1,3960,1200,1965,1,A5,0,15/06/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5156,87,,A2,246 CLEVELAND AVENUE,,10308,1,0,1,3850,972,1955,1,A2,650000,26/01/2024
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5156,125,,A1,231 NELSON AVENUE,,10308,1,0,1,5000,1440,1935,1,A1,785000,21/11/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5157,44,,A5,63 TARLEE PLACE,,10308,1,0,1,2500,1690,1987,1,A5,625000,22/11/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5195,10,,A5,35 CORAL COURT,,10308,1,0,1,2325,1500,2000,1,A5,10,07/12/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5200,48,,A2,31 MCKEE AVENUE,,10308,1,0,1,5000,1414,1901,1,A2,660000,08/06/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5201,28,,A2,40 MC KEE AVENUE,,10308,1,0,1,5000,1632,1901,1,A2,525500,05/12/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5201,44,,A5,155 MANSION AVENUE,,10308,1,0,1,1872,960,2001,1,A5,859980,14/06/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5201,64,,A5,301 HILLSIDE TERRACE,,10308,1,0,1,2442,1368,1980,1,A5,0,19/10/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5202,240,,A3,17 OSPREY COURT,,10308,1,0,1,8965,4831,2021,1,A3,0,14/11/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5202,240,,A3,17 OSPREY COURT,,10308,1,0,1,8965,4831,2021,1,A3,2240150,22/03/2024
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5203,23,,A1,310 HILLSIDE TERRACE,,10308,1,0,1,7500,1424,1899,1,A1,0,12/02/2024
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5203,23,,A1,310 HILLSIDE TERRACE,,10308,1,0,1,7500,1424,1899,1,A1,195000,08/11/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5204,20,,A1,27 MERCER PLACE,,10308,1,0,1,3000,832,1899,1,A1,436020,13/06/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5212,74,,A1,15 MORRIS PLACE,,10308,1,0,1,1860,968,1960,1,A1,510000,19/07/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5217,5,,A5,77 LINDENWOOD ROAD,,10308,1,0,1,1533,1020,1991,1,A5,0,30/08/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5224,2,,A5,15 OAKDALE STREET,,10308,1,0,1,2500,1230,1965,1,A5,678000,14/08/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5226,130,,A2,186 ACACIA AVENUE,,10308,1,0,1,6174,1198,1960,1,A2,625000,20/11/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5230,48,,A5,496 ARMSTRONG AVENUE,,10308,1,0,1,2375,1072,1965,1,A5,0,30/09/2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5230,58,,A5,476 ARMSTRONG AVENUE,,10308,1,0,1,2375,1072,1965,1,A5,0,31/05/2023
